,Original_Labels_Color,Log_Reg Prediction,DTC Prediction,Weight,Colour_Predition_1000,Colour_Predition_25,Colour_Predition_50,Colour_Predition_100,Colour_Predition_150,BW_Predition_100,BW_Predition_1000,BW_Predition_25,BW_Predition_50,BW_Predition_150,Colour_Predition_Weight
403,0,0,4,4.28,0,0,0,0,0,0,0,0,0,0,0
404,0,2,0,6.34,0,0,0,0,0,0,0,0,0,0,0
405,0,2,0,5.64,0,0,0,0,0,0,0,0,0,0,0
406,0,2,0,6.06,0,0,0,0,0,0,0,0,0,0,0
407,0,2,2,5.64,0,0,0,0,0,0,0,0,0,0,0
408,0,4,4,7.84,0,0,0,0,0,0,0,0,0,0,0
409,0,2,0,4.52,0,0,0,0,0,0,2,2,0,0,0
410,0,2,2,5.6,0,0,0,0,0,0,0,0,2,2,0
411,0,4,0,7.44,0,0,0,0,0,0,0,0,0,0,0
412,0,4,4,6.16,0,0,0,0,0,0,0,0,0,0,0
413,0,4,4,7.54,0,0,0,0,0,0,0,0,0,0,0
414,0,4,4,8.78,0,0,0,0,0,0,0,0,0,0,0
415,0,2,0,5.72,0,0,0,0,0,0,0,2,2,0,0
416,0,4,4,9.38,0,0,0,0,0,0,0,0,0,0,0
417,0,2,0,5.58,0,0,0,0,0,0,0,0,0,0,0
418,0,2,0,4.5,0,0,0,0,0,0,2,0,0,0,0
419,0,2,4,7.28,0,0,0,0,0,0,0,0,0,0,0
420,0,2,0,5.8,2,2,2,2,0,0,0,0,0,0,0
421,0,2,0,4.98,0,0,0,0,0,0,0,0,2,0,0
422,0,4,0,5.56,0,0,0,0,0,0,0,0,0,0,0
423,0,2,4,5.5,0,0,0,0,0,0,0,0,0,0,0
424,0,2,2,5.16,0,0,0,0,0,0,2,2,2,0,0
425,0,2,4,6.14,0,0,0,0,0,0,0,0,0,2,0
426,0,4,0,4.58,0,0,0,0,0,0,0,0,0,0,0
427,0,4,4,9.26,0,0,0,0,0,0,0,0,0,0,0
428,0,2,0,6.04,0,0,0,0,0,0,0,0,0,0,0
429,0,2,0,4.86,0,0,0,0,0,0,0,0,0,0,0
430,0,2,2,5.2,0,0,0,0,0,0,0,0,0,0,0
431,0,2,0,5.48,0,0,0,0,0,0,0,0,0,0,0
432,0,2,0,7.42,0,0,0,0,0,0,0,0,0,0,0
433,0,4,2,8.22,0,0,0,0,0,0,0,0,0,0,0
434,0,2,4,7.4,0,0,0,0,0,0,0,0,0,0,0
435,0,2,0,6.1,0,0,0,0,0,0,0,0,0,2,0
436,0,4,0,6.14,0,0,0,0,0,0,0,0,0,0,0
437,0,2,0,7.56,0,0,0,0,0,0,2,2,4,0,0
438,0,2,0,5.44,0,0,0,0,0,0,0,0,0,0,0
439,0,2,0,5.42,0,0,0,0,0,0,0,0,0,0,0
440,0,4,0,5.48,0,0,0,0,0,0,0,0,0,0,0
441,0,4,4,9.06,0,0,0,0,0,0,0,0,0,0,0
442,0,4,0,8.52,0,0,0,0,0,0,0,0,0,0,0
443,0,2,2,7.46,0,0,0,0,0,2,2,2,2,2,0
444,0,4,0,5.38,0,0,0,0,0,0,0,0,0,0,0
445,0,2,2,6.14,0,0,0,0,0,0,0,0,0,0,0
446,0,2,2,6.1,0,0,0,0,0,0,2,2,2,2,0
447,0,4,4,7.7,0,0,0,0,0,0,0,0,0,0,0
448,0,4,4,6.08,0,0,0,0,0,0,0,0,0,0,0
449,0,4,4,7.68,0,0,0,0,0,0,2,2,2,0,0
450,0,4,2,6.4,0,0,0,0,0,0,0,0,0,0,0
451,0,4,0,7.42,0,0,2,0,0,0,0,0,0,0,0
452,0,4,0,7.3,0,0,0,0,0,0,0,0,0,0,0
453,0,4,2,7.66,0,0,0,0,0,0,0,0,0,0,0
454,0,4,4,6.12,0,0,2,2,2,0,0,0,0,0,0
455,0,2,2,5.96,0,0,0,0,0,0,0,2,0,2,0
456,0,2,2,7.68,0,0,0,0,0,0,0,0,0,0,0
457,0,4,0,6.36,0,0,0,0,0,0,0,0,0,0,0
458,0,4,4,7.36,0,0,0,0,0,0,0,0,0,0,0
459,0,4,0,5.34,0,0,0,0,0,0,0,2,0,2,0
460,0,4,4,7.9,0,0,0,0,0,0,0,0,0,0,0
461,0,4,0,7.5,0,0,0,0,0,0,0,0,0,0,0
462,0,4,0,7.78,0,0,0,0,0,0,0,0,0,0,0
463,0,2,0,7.62,0,0,0,0,0,0,2,2,0,0,0
464,0,2,2,7.34,0,0,0,0,0,0,2,0,2,0,0
465,0,4,0,6.1,0,0,0,0,0,0,0,0,0,0,0
466,0,4,0,7.62,0,0,0,0,0,0,0,0,0,0,0
467,0,2,0,7.74,0,0,0,0,0,0,0,0,0,0,0
468,0,4,4,8.04,0,0,0,0,0,0,0,0,0,0,0
469,0,2,0,6.42,0,0,0,0,0,0,0,0,0,0,0
470,0,2,4,8.4,0,0,0,0,0,0,0,0,0,0,0
471,0,4,0,7.6,0,0,0,0,0,0,0,0,2,0,0
472,0,4,0,6.28,0,0,0,0,0,0,0,0,0,0,0
473,0,4,4,7.64,0,0,0,0,0,0,4,4,4,0,0
474,0,4,4,8.64,0,0,0,0,0,0,0,0,0,0,0
475,0,2,0,5.96,0,0,0,0,0,0,4,0,4,0,0
476,0,4,4,8.04,0,0,0,0,0,4,0,0,0,0,0
477,0,4,0,8.14,0,0,0,0,0,0,0,0,0,0,0
478,0,4,4,8.08,0,4,0,0,0,0,4,4,4,4,0
479,0,4,4,7.94,0,0,0,0,0,0,0,0,0,0,0
480,0,4,4,8.46,0,0,0,0,0,0,0,0,0,0,0
481,0,4,4,8.22,0,0,0,0,0,0,0,0,0,0,0
482,0,4,0,7.46,0,0,0,0,0,0,0,0,0,0,0
483,0,4,0,8.28,0,0,0,0,0,0,0,0,0,0,0
484,0,4,4,8.2,0,0,0,0,0,0,0,0,0,0,0
485,0,4,4,8.42,0,0,0,0,0,0,0,0,0,0,0
486,0,2,0,8.02,0,0,0,0,0,0,0,0,0,0,0
487,0,2,0,5.32,0,4,0,0,0,0,0,0,0,0,0
488,0,2,2,6.84,0,0,0,0,0,0,0,0,2,0,0
489,0,2,0,6.12,0,0,0,0,0,0,0,0,0,0,0
490,0,2,4,6.64,0,0,0,0,0,2,2,2,2,2,0
491,0,2,2,6.48,0,0,0,0,0,0,0,2,0,0,0
492,0,4,4,7.7,0,0,0,0,0,0,0,0,0,0,0
493,0,2,2,7.18,0,2,0,0,0,0,0,0,0,0,0
494,0,4,4,6.46,0,0,0,0,0,4,4,4,4,0,0
495,0,2,2,6.34,2,2,2,0,0,0,2,0,2,0,0
496,0,2,4,6.02,2,2,2,2,2,2,2,2,2,2,2
497,0,4,4,6.94,0,0,0,0,0,0,0,0,0,0,0
498,0,4,0,6.3,0,0,0,0,0,0,0,0,0,0,0
499,0,4,4,7.14,0,0,0,0,0,0,0,0,0,0,0
500,0,4,4,8.04,0,0,0,0,0,0,4,0,0,0,0
501,0,4,0,6.38,0,0,2,0,0,0,0,0,0,0,0
502,0,2,0,6.42,0,0,0,0,0,0,0,4,0,0,0
503,0,2,4,6.52,0,0,0,0,0,0,0,0,0,0,0
504,0,4,4,7.48,0,0,0,0,0,0,0,2,0,2,0
505,0,2,0,6.4,0,0,0,0,0,2,2,0,2,2,0
506,0,4,4,7.28,0,0,0,0,0,0,4,0,0,0,0
507,0,4,0,8.76,0,0,0,0,0,0,0,0,0,0,0
508,0,4,4,7.26,0,0,0,0,0,0,0,0,0,0,0
509,0,2,4,8.2,0,0,0,0,0,0,0,2,0,0,0
510,0,4,2,6.6,0,2,2,0,2,0,0,0,0,0,0
511,0,4,0,6.22,0,0,4,0,0,0,0,0,0,0,0
512,0,4,2,6.78,0,0,0,0,0,0,0,0,0,0,0
513,0,4,4,6.64,0,0,0,0,0,0,0,0,0,0,0
514,0,4,0,6.5,2,0,0,0,0,2,0,0,0,0,0
515,0,4,2,6.6,0,0,0,0,0,0,0,0,0,0,0
516,0,4,2,6.74,0,0,0,0,0,0,0,0,0,0,0
517,0,2,0,6.14,0,0,0,0,0,0,0,0,0,0,0
518,0,4,0,6.04,0,0,0,0,0,0,0,0,0,0,0
519,0,2,4,6.64,0,0,0,0,0,0,0,0,0,0,0
520,0,4,0,6.5,0,0,0,0,0,0,0,0,0,2,0
521,0,2,4,6.0,0,0,0,0,0,0,0,0,0,0,0
522,0,2,0,6.02,0,0,0,0,0,0,0,2,0,2,0
523,0,2,0,4.92,0,0,0,0,0,0,0,0,0,0,0
524,0,2,2,6.3,0,0,0,0,0,0,0,0,0,0,0
525,0,2,2,5.44,0,0,0,0,0,0,0,2,0,0,0
526,0,4,4,7.46,0,0,0,0,0,0,0,0,0,0,0
527,0,2,0,6.1,0,0,0,0,0,0,0,0,0,0,0
528,0,4,4,7.74,0,0,0,0,0,0,0,0,0,0,0
529,0,2,2,6.16,0,0,0,0,0,0,0,0,0,0,0
530,0,2,0,5.74,0,0,0,0,0,0,0,0,0,0,0
531,0,2,4,4.14,0,0,0,0,0,0,0,0,0,0,0
532,0,2,0,6.28,0,0,0,0,0,0,0,0,0,0,0
533,0,2,0,5.08,0,0,0,0,0,0,2,2,0,0,0
534,0,2,0,4.76,0,0,2,0,0,0,0,0,0,0,0
535,0,4,2,5.08,0,0,0,0,0,0,0,0,0,0,0
536,0,2,0,5.68,0,0,0,0,0,0,0,0,0,0,0
537,0,2,0,4.72,0,0,0,0,0,0,2,2,2,0,0
538,0,4,0,5.06,0,0,0,0,0,0,0,0,0,0,0
539,0,2,4,4.04,0,0,0,0,0,0,0,0,0,0,0
540,0,4,4,6.22,0,0,0,0,0,0,0,0,0,0,0
541,0,4,0,5.38,0,0,0,0,0,0,0,2,0,2,0
542,0,2,0,6.1,0,0,0,0,0,0,0,0,0,0,0
543,0,2,0,5.68,0,0,0,0,0,0,0,0,0,0,0
544,0,2,0,6.4,0,0,0,0,0,0,0,0,0,0,0
545,0,4,4,7.58,0,0,0,0,0,2,0,0,0,0,0
546,0,4,4,7.44,0,0,0,0,0,0,0,0,0,0,0
547,0,4,0,7.52,0,0,0,0,0,0,0,0,0,0,0
548,0,2,0,5.3,0,0,0,0,0,0,0,0,0,0,0
549,0,2,4,5.26,0,2,0,0,0,0,2,0,0,0,0
550,0,4,0,5.6,2,0,0,0,0,2,2,0,2,2,0
551,0,4,4,5.32,0,0,0,0,0,0,0,0,0,0,0
552,0,2,0,5.22,0,0,0,0,0,0,0,0,0,0,0
553,0,2,4,4.34,0,0,0,0,0,0,0,2,0,0,0
554,0,2,0,5.6,0,0,0,0,0,0,0,0,0,0,0
555,0,4,4,5.18,0,2,0,0,0,0,0,0,0,0,0
556,0,4,0,7.4,0,0,0,0,0,0,0,0,0,0,0
557,0,2,0,7.74,0,0,0,0,0,0,0,0,0,0,0
558,0,4,0,7.62,0,0,0,0,0,0,0,0,0,0,0
559,0,4,2,6.06,0,0,0,0,0,0,0,0,0,2,0
560,0,4,0,6.0,0,0,0,0,0,0,0,0,0,0,0
561,0,4,4,7.42,0,0,0,0,0,0,0,0,0,0,0
562,0,4,0,5.84,0,0,0,0,0,0,0,0,0,0,0
563,0,2,0,7.98,0,0,0,0,0,0,0,0,0,0,0
564,0,2,2,4.38,0,0,0,0,0,0,0,0,0,0,0
565,0,2,2,6.22,0,0,0,0,0,0,0,0,0,0,0
566,0,2,2,4.96,0,0,0,0,0,0,0,0,0,0,0
567,0,2,0,4.56,2,2,2,4,2,0,0,0,0,0,2
568,0,2,0,5.56,0,0,0,0,0,0,0,0,2,0,0
569,0,4,4,8.04,0,0,0,0,0,0,0,0,0,0,0
570,0,4,0,7.44,0,0,0,0,0,0,2,2,2,0,0
571,0,4,2,7.88,0,0,0,0,0,0,0,0,0,0,0
572,0,2,2,7.3,0,0,0,0,0,0,0,0,0,0,0
573,0,4,0,8.08,0,0,0,0,0,0,0,0,0,0,0
574,0,4,4,7.72,0,0,0,0,0,0,0,0,0,0,0
575,0,2,2,5.66,0,0,0,0,0,0,0,0,2,0,0
576,0,2,0,6.02,0,0,0,0,0,0,0,0,0,0,0
577,0,0,0,5.58,2,0,2,2,2,0,0,0,2,0,2
578,0,4,4,7.64,0,0,0,0,0,0,0,0,0,0,0
579,0,4,0,6.32,0,0,0,0,0,0,0,0,0,0,0
580,0,4,0,6.26,0,0,0,0,0,0,0,0,0,0,0
581,0,2,0,6.26,0,0,0,0,0,0,0,0,0,2,0
582,0,4,4,7.92,0,0,0,0,0,0,0,2,0,0,0
583,0,4,0,7.96,0,0,0,0,0,0,0,0,0,0,0
584,0,4,0,7.92,0,0,0,0,0,0,0,0,0,0,0
585,0,4,4,9.02,0,0,0,0,0,0,0,0,0,0,0
586,0,4,0,7.42,0,0,0,0,0,0,0,0,0,0,0
587,0,2,0,6.0,0,0,0,0,0,0,0,0,0,2,0
588,0,4,0,8.08,0,0,0,0,0,0,0,0,0,0,0
589,0,4,2,7.54,0,0,0,0,0,0,2,2,2,0,0
590,0,4,4,7.5,0,0,0,0,0,0,0,2,0,0,0
591,0,4,0,7.7,0,0,0,0,0,0,0,0,0,0,0
592,0,4,0,5.9,0,0,0,0,0,0,0,0,0,0,0
593,0,2,0,6.26,0,0,0,0,0,0,0,0,0,0,0
594,0,2,4,5.24,0,0,0,0,0,0,2,2,2,2,0
595,0,2,0,5.76,0,0,0,0,0,0,0,0,0,0,0
596,0,4,0,5.96,0,0,0,0,0,0,0,0,0,0,0
597,0,4,4,10.3,0,0,2,0,0,0,0,0,0,0,0
598,0,2,2,5.4,0,0,0,0,0,0,0,0,0,0,0
599,0,4,4,7.62,0,0,0,0,0,0,0,0,0,0,0
600,0,4,4,8.48,0,0,0,0,0,0,0,0,0,0,0
601,0,4,4,7.74,0,0,0,0,0,0,0,0,0,0,0
602,0,4,4,11.7,0,0,0,0,0,0,0,0,0,0,0
603,0,4,4,9.18,0,0,0,0,0,0,0,2,0,0,0
604,0,4,0,6.04,0,0,0,0,0,0,0,0,0,0,0
605,0,4,4,6.1,0,0,0,0,0,0,0,0,0,0,0
606,0,4,2,7.74,0,0,0,0,0,0,2,2,0,0,0
607,0,4,4,7.6,0,0,0,0,0,0,0,0,0,0,0
608,0,4,4,7.68,0,0,0,0,0,0,0,0,0,0,0
609,0,2,2,6.4,0,0,0,0,0,0,0,2,0,0,0
610,0,4,4,7.4,0,0,0,0,0,0,0,0,0,0,0
611,0,4,0,7.68,0,0,0,0,0,0,0,0,0,0,0
612,0,4,0,6.1,0,0,0,0,0,0,0,0,0,0,0
613,0,4,4,9.08,0,0,0,0,0,0,0,0,0,0,0
614,0,4,4,8.74,0,0,0,0,0,0,0,0,0,0,0
615,0,4,4,9.04,0,0,0,0,0,0,0,0,0,0,0
616,0,4,0,7.86,0,0,0,0,0,0,0,0,0,0,0
617,0,4,0,7.64,0,0,0,0,0,0,0,0,0,0,0
618,0,2,2,6.12,0,0,0,0,0,0,2,2,2,0,0
619,0,4,0,8.08,0,0,0,0,0,0,0,0,0,0,0
620,0,4,4,9.14,0,0,0,0,0,0,0,0,0,0,0
621,0,4,0,7.86,0,0,0,0,0,0,0,0,0,0,0
622,0,4,0,7.88,0,0,0,0,0,0,0,2,0,0,0
623,0,4,0,7.72,0,0,0,0,0,0,0,0,0,0,0
624,0,4,1,8.92,0,0,0,0,0,0,0,0,0,0,0
625,0,4,4,8.28,0,0,0,0,0,0,0,0,0,0,0
626,0,4,4,9.68,0,0,0,0,0,0,0,0,0,0,0
627,0,4,1,7.82,0,0,0,0,0,0,0,0,0,0,0
628,0,4,4,9.7,0,0,0,0,0,0,0,0,0,0,0
629,0,4,4,7.74,0,0,0,0,0,0,0,0,0,0,0
630,0,2,0,8.0,0,0,0,0,0,0,0,0,0,0,0
631,0,4,0,7.88,0,0,0,0,0,0,0,0,0,0,0
632,0,2,0,6.08,0,0,0,0,0,0,0,0,0,0,0
633,0,4,0,7.42,0,0,0,0,0,0,0,0,0,0,0
634,0,4,0,7.54,0,0,0,0,0,0,0,0,0,0,0
635,0,4,2,7.32,0,0,2,2,2,0,0,0,0,0,2
636,0,4,4,8.54,0,0,0,0,0,0,0,0,0,0,0
637,0,4,0,7.98,0,0,0,0,0,0,0,0,0,0,0
638,0,2,2,6.26,0,0,0,0,0,0,2,2,2,0,0
639,0,4,0,7.88,0,0,0,0,0,0,0,0,0,0,0
640,0,4,4,8.86,0,0,0,0,0,0,0,0,0,0,0
641,0,4,4,7.9,0,0,0,0,0,0,0,0,0,0,0
642,0,4,0,8.04,0,0,0,0,0,0,0,0,0,0,0
643,0,4,0,7.78,0,0,0,0,0,0,0,2,0,0,0
644,0,4,0,5.68,0,0,0,0,0,0,0,0,0,0,0
645,0,2,0,5.68,0,0,2,0,0,0,0,0,2,0,0
646,0,2,0,5.62,0,0,0,0,0,2,2,0,2,2,0
647,0,2,0,5.76,0,0,0,0,0,0,0,0,0,0,0
648,0,2,0,5.66,0,0,0,0,0,0,0,0,0,0,0
649,0,2,2,5.98,0,0,0,0,0,0,0,0,0,0,0
650,0,2,0,5.2,0,0,0,0,0,0,0,0,0,0,0
651,0,4,0,7.48,0,0,0,0,0,0,0,0,0,0,0
652,0,2,2,5.82,0,0,0,0,0,0,0,0,0,0,0
653,0,4,4,9.2,0,0,0,0,0,0,0,2,0,0,0
654,0,2,2,5.16,0,0,0,0,0,0,0,0,0,0,0
655,0,4,0,7.9,0,0,0,0,0,0,0,0,0,0,0
656,0,4,0,6.1,0,0,0,0,0,0,0,2,0,0,0
657,0,2,2,6.28,0,0,0,0,0,0,0,2,0,0,0
658,0,4,4,6.12,0,0,2,0,0,0,0,0,0,0,0
659,0,4,0,7.48,0,0,0,0,0,0,0,0,0,0,0
660,0,4,0,8.86,0,0,0,0,0,0,0,0,0,0,0
661,0,4,0,5.72,0,0,0,0,0,0,0,0,0,0,0
662,0,4,0,7.56,0,0,0,0,0,0,0,0,0,0,0
663,0,4,0,7.42,0,0,0,0,0,0,0,0,0,0,0
664,0,4,4,9.2,0,0,0,0,2,0,0,0,0,0,0
665,0,4,4,9.84,0,0,0,0,0,0,0,0,0,0,0
666,0,4,4,9.16,0,0,0,0,0,0,0,0,0,0,0
667,0,4,4,8.56,0,0,2,0,0,0,0,0,0,0,0
668,0,4,4,8.76,0,0,0,0,0,0,0,0,0,0,0
669,0,2,4,5.92,0,0,0,0,0,0,0,0,0,0,0
670,0,4,4,7.96,0,0,0,0,0,0,0,0,0,0,0
671,0,2,2,4.76,0,0,0,0,0,0,0,0,0,0,0
672,0,4,4,7.52,0,0,0,0,0,0,0,0,0,0,0
673,0,4,0,5.7,0,0,0,0,0,0,0,0,0,0,0
674,0,4,0,8.36,0,0,0,0,0,0,0,0,0,0,0
675,0,4,0,5.84,0,0,0,0,0,0,0,0,0,0,0
676,0,4,2,6.3,0,0,0,0,0,0,0,0,0,0,0
677,0,4,0,6.26,0,0,0,0,0,0,0,0,0,2,0
678,0,2,0,5.86,0,0,0,0,0,0,0,0,0,2,0
679,0,4,2,6.48,0,0,0,0,0,0,0,2,0,0,0
680,0,2,0,6.06,0,0,0,0,0,0,0,0,0,0,0
681,0,2,0,4.84,0,0,0,0,0,0,2,2,0,0,0
682,0,4,0,5.84,0,0,0,0,0,0,0,0,0,0,0
683,0,4,0,5.72,0,0,0,0,0,0,0,0,0,0,0
684,0,4,4,6.0,0,0,0,0,0,0,0,0,0,0,0
685,0,4,4,5.74,0,0,0,0,0,0,0,2,0,2,0
686,0,4,2,6.5,0,0,0,0,0,2,2,2,2,2,0
687,0,4,4,5.62,0,0,0,0,0,0,0,0,0,0,0
688,0,4,0,5.78,0,0,0,0,0,2,0,2,2,2,0
689,0,4,4,6.56,0,2,0,0,0,0,0,0,0,0,0
690,0,4,4,5.78,0,0,0,0,0,2,0,0,2,2,0
691,0,2,2,5.14,0,0,0,0,0,0,0,0,0,0,0
692,0,2,2,5.48,0,0,0,0,0,0,0,0,0,2,0
693,0,4,2,7.0,0,0,0,0,0,0,0,0,0,0,0
694,0,4,4,6.8,0,0,0,0,0,0,0,0,0,0,0
695,0,2,2,5.58,0,2,0,0,2,0,0,0,0,2,0
696,0,2,2,6.92,0,2,0,0,0,0,0,0,0,0,0
697,0,4,4,6.54,0,0,0,0,0,0,0,0,0,0,0
698,0,2,2,6.54,0,0,0,0,0,0,4,4,4,0,0
699,0,2,4,6.26,0,0,0,0,0,0,0,4,0,0,0
700,0,4,0,5.78,0,0,0,4,0,0,0,0,0,0,0
701,0,4,4,5.94,0,0,0,0,0,2,0,0,0,0,0
702,0,4,4,5.9,0,0,0,0,0,0,0,0,0,0,0
703,0,4,4,5.48,0,0,0,0,0,2,2,2,2,2,0
704,0,4,0,5.22,0,0,0,0,0,0,0,4,0,0,0
705,0,2,0,5.86,0,0,0,0,0,4,4,4,4,4,0
706,0,4,0,5.8,0,0,0,0,0,0,0,0,0,0,0
707,0,2,4,5.92,0,0,0,0,0,0,0,0,0,0,0
708,0,2,4,6.26,0,0,0,0,0,0,2,2,0,0,0
709,0,4,4,5.88,0,0,0,0,0,0,0,0,0,0,0
710,0,2,2,5.74,0,0,0,0,0,0,0,0,0,0,0
711,0,2,2,4.82,0,0,0,0,0,0,0,2,0,0,0
712,0,4,4,5.64,0,0,0,0,0,0,0,0,0,0,0
713,0,4,4,6.12,0,0,0,0,0,0,0,0,0,0,0
714,0,2,4,7.52,0,0,0,0,0,0,0,0,0,0,0
715,0,2,0,6.04,0,2,0,0,0,0,0,0,4,0,0
716,0,4,4,6.02,0,2,0,0,0,0,0,0,0,0,0
717,0,4,4,6.22,0,0,0,0,0,0,0,0,0,0,0
718,0,4,0,7.44,0,0,0,0,0,0,0,0,0,0,0
719,0,4,4,6.04,0,2,0,0,2,0,0,4,4,0,0
720,0,4,4,6.32,0,0,0,0,0,0,0,0,0,0,0
721,0,4,4,8.42,0,0,0,0,0,0,4,4,4,0,0
722,0,4,0,7.96,0,0,0,0,0,0,0,0,4,0,0
723,0,4,0,6.08,0,0,0,0,0,4,4,4,4,4,0
724,0,4,2,6.08,0,0,0,0,0,2,0,2,0,0,0
725,0,2,2,6.06,0,0,0,0,0,0,0,2,0,0,0
726,0,2,2,6.06,0,0,0,0,0,0,0,0,0,0,0
727,0,4,4,7.48,0,0,0,0,0,0,0,0,0,0,0
728,0,2,4,6.1,0,0,0,0,0,0,0,0,0,0,0
729,0,4,2,7.82,0,0,0,0,0,0,4,0,4,0,0
730,0,4,4,7.6,0,0,0,0,0,0,0,0,0,0,0
731,0,4,4,6.68,0,2,0,0,0,0,4,0,4,4,0
732,0,4,4,6.94,0,0,0,0,0,0,0,0,0,2,0
733,0,4,4,7.04,0,0,0,0,0,0,0,2,2,0,0
734,0,2,4,6.52,0,0,0,0,0,0,0,0,0,0,0
735,0,4,4,8.24,0,0,0,0,0,0,0,0,0,0,0
736,0,4,0,6.06,0,0,0,0,0,0,0,0,0,0,0
737,0,4,4,6.28,0,0,0,0,0,0,4,0,4,0,0
738,0,4,0,7.78,0,0,0,0,0,0,4,4,4,4,0
739,0,4,0,6.9,0,0,0,0,0,0,0,0,4,0,0
740,0,4,0,6.02,0,0,0,0,0,0,0,0,0,0,0
741,0,4,4,6.96,0,0,0,0,0,0,0,0,0,0,0
742,0,2,2,6.2,0,0,0,0,0,0,0,0,4,0,0
743,0,2,0,6.76,0,0,0,0,0,0,0,0,0,0,0
744,0,4,0,6.04,2,2,0,0,0,0,0,0,0,0,0
745,0,2,2,6.02,0,2,2,0,0,2,2,2,2,2,0
746,0,4,4,7.18,0,0,0,0,0,0,0,0,0,0,0
747,0,4,4,8.24,0,0,0,0,0,0,0,0,0,0,0
748,0,4,0,7.9,0,0,0,0,0,0,0,0,0,0,0
749,0,4,4,7.1,0,0,0,0,0,0,0,0,0,0,0
750,0,4,4,8.0,0,0,0,0,0,0,0,0,0,0,0
751,0,2,2,6.64,0,0,0,0,0,0,0,0,0,0,0
752,0,4,0,7.88,0,0,0,0,0,0,0,0,0,0,0
753,0,4,2,6.44,0,2,0,0,0,0,2,2,2,0,0
754,0,2,2,6.62,0,2,0,0,0,2,2,0,0,2,0
755,0,4,0,6.06,0,0,0,0,0,0,0,0,0,0,0
756,0,4,4,5.64,0,0,0,0,0,0,0,0,0,0,0
757,0,4,0,6.4,0,0,0,0,0,0,0,0,0,0,0
758,0,2,4,8.04,4,4,4,4,4,4,4,4,4,4,4
759,0,4,2,6.6,0,0,0,2,0,0,0,0,0,0,0
760,0,4,0,5.86,0,0,0,0,0,0,0,0,0,0,0
761,0,2,0,5.5,0,0,0,0,0,2,2,2,2,2,0
762,0,4,4,5.4,2,2,2,2,2,2,2,2,2,2,2
763,0,4,4,5.5,0,0,0,0,0,0,0,0,0,0,0
764,0,4,4,5.46,0,0,0,2,0,0,0,0,0,0,0
765,0,2,2,5.28,0,0,0,2,0,0,0,0,0,0,0
766,0,2,4,5.76,0,2,2,0,2,0,0,2,0,0,0
767,0,4,4,5.94,0,0,0,0,0,0,0,0,0,0,0
768,0,4,2,4.62,0,0,0,0,0,0,0,0,0,0,0
769,0,4,2,5.06,0,0,0,0,0,2,0,0,2,2,0
770,0,4,4,6.24,0,0,0,0,0,0,0,0,0,0,0
771,0,2,2,5.52,0,0,0,0,0,0,0,0,0,0,0
772,0,2,2,5.08,0,2,0,2,0,0,0,2,0,0,2
773,0,4,4,5.8,0,0,0,0,0,0,0,0,0,0,0
774,0,4,0,6.5,2,2,0,0,0,0,0,0,0,0,0
775,0,4,2,4.84,0,0,0,0,0,0,4,0,0,0,0
776,0,4,4,5.34,0,0,0,0,0,0,0,0,0,0,0
777,0,2,0,5.8,0,0,0,0,0,0,0,0,0,0,0
778,0,2,4,5.3,0,2,0,0,0,0,0,0,0,0,0
779,0,4,4,5.58,0,0,0,0,0,0,0,0,0,0,0
780,0,4,2,4.96,0,0,0,0,0,0,0,0,0,0,0
781,0,4,4,6.94,0,0,0,0,0,0,0,0,0,0,0
782,0,4,0,6.38,0,0,0,0,0,0,0,0,0,0,0
783,0,2,2,6.56,0,0,0,0,0,4,0,0,0,4,0
784,0,4,4,6.96,0,2,2,2,0,2,0,0,0,0,0
785,0,4,2,6.58,0,0,0,0,0,0,4,0,0,0,0
786,0,4,4,6.2,0,0,0,0,0,0,0,0,0,0,0
787,0,4,4,6.88,0,0,0,0,0,0,0,0,0,0,0
788,0,2,4,5.94,0,0,0,0,0,0,4,0,0,0,0
789,0,4,4,5.98,0,0,0,0,0,0,0,0,0,0,0
790,0,4,2,6.54,0,0,0,0,0,0,0,0,0,0,0
791,0,4,4,5.98,0,0,0,0,0,0,0,0,0,0,0
792,0,4,4,6.82,0,0,0,0,0,0,4,0,0,0,0
793,0,4,0,6.12,0,0,0,0,0,0,0,0,0,2,0
794,0,4,4,6.8,0,0,0,0,0,0,0,0,0,0,0
795,0,4,4,6.92,0,0,0,0,0,0,0,0,0,0,0
796,0,4,4,5.54,0,0,0,0,0,0,0,0,0,0,0
797,0,4,4,6.96,0,0,0,0,0,0,0,0,0,0,0
798,0,2,0,6.96,0,0,0,0,0,0,0,2,4,0,0
799,0,4,2,6.78,0,0,0,0,0,2,0,0,4,0,0
800,0,4,4,7.56,0,0,0,0,0,0,0,0,0,0,0
801,0,2,0,5.96,0,0,0,0,0,0,0,0,0,0,0
802,0,2,2,5.0,0,0,0,0,0,0,4,4,0,0,0
803,0,4,4,7.76,0,0,0,0,0,4,4,4,4,4,0
804,0,4,4,5.94,0,0,0,0,0,0,0,4,0,0,0
805,0,4,4,6.78,0,0,0,0,0,0,0,4,4,0,0
806,0,4,4,5.44,0,0,0,0,0,4,4,4,4,4,0
807,0,2,2,5.6,0,0,0,0,0,0,0,2,0,0,0
808,0,4,0,6.22,0,0,0,0,0,4,4,4,4,4,0
809,0,4,0,6.06,0,2,0,0,0,0,4,0,0,4,0
