,FileName,ProductID,density,xmax,xmin,ymax,ymin,xmaxY,xminY,ymaxX,yminX,outFile,Weight
295,1501220825.jpg,20001,29289059,395,2,434,1,346,329,98,110,1501220825.jpg,6.1
296,1501220877.jpg,20001,39072092,444,24,499,17,231,282,345,173,1501220877.jpg,7.94
297,1501220967.jpg,20001,34676210,501,27,461,49,265,315,193,222,1501220967.jpg,5.74
298,1501221025.jpg,20001,36640505,457,12,463,17,322,192,205,187,1501221025.jpg,6.26
299,1501221036.jpg,20001,32704594,462,33,496,60,254,288,261,375,1501221036.jpg,5.82
300,1501221082.jpg,20001,34288457,487,17,438,8,233,229,209,137,1501221082.jpg,5.56
301,1501221092.jpg,20001,42758262,567,79,533,37,508,408,343,288,1501221092.jpg,7.38
302,1501221181.jpg,20001,29561217,382,4,402,10,193,335,136,100,1501221181.jpg,5.68
303,1501221275.jpg,20001,47657575,496,16,535,36,293,394,262,227,1501221275.jpg,8.1
304,1501221336.jpg,20001,32817599,494,38,484,70,256,277,271,279,1501221336.jpg,5.72
305,1501221389.jpg,20001,32151273,391,3,456,10,188,401,130,147,1501221389.jpg,6.2
306,1501221459.jpg,20001,38442555,494,65,518,49,333,319,314,209,1501221459.jpg,6.3
307,1501221536.jpg,20001,41904589,593,75,570,87,433,308,212,243,1501221536.jpg,7.74
308,1501221548.jpg,20001,38780602,447,12,515,8,142,208,216,257,1501221548.jpg,7.2
309,1501221632.jpg,20001,37853594,435,20,490,16,355,313,69,218,1501221632.jpg,7.58
310,1501221642.jpg,20001,45461340,556,67,570,87,323,258,351,408,1501221642.jpg,8.06
311,1501221712.jpg,20001,34069651,442,3,406,2,177,144,249,276,1501221712.jpg,5.26
312,1501221726.jpg,20001,42319052,535,31,527,31,334,346,336,242,1501221726.jpg,7.8
313,1501221790.jpg,20001,42010176,571,79,537,74,351,337,410,395,1501221790.jpg,7.9
314,1501221878.jpg,20001,41602515,480,36,529,45,365,250,276,254,1501221878.jpg,8.76
315,1501221958.jpg,20001,40835002,542,58,549,96,289,246,318,345,1501221958.jpg,7.38
316,1501221968.jpg,20001,37195969,472,35,487,51,292,172,309,299,1501221968.jpg,6.08
317,1501222009.jpg,20001,35331682,485,21,451,34,262,292,245,260,1501222009.jpg,5.22
318,1501222117.jpg,20001,43411699,487,5,459,4,329,202,168,282,1501222117.jpg,7.86
319,1501222255.jpg,20001,36153238,481,22,477,37,241,321,320,234,1501222255.jpg,6.4
320,1501222264.jpg,20001,29979102,387,25,455,24,292,215,173,137,1501222264.jpg,5
321,1501222359.jpg,20001,31492258,436,40,445,47,282,153,262,228,1501222359.jpg,5.72
322,1501222421.jpg,20001,39783607,469,11,454,9,177,257,251,147,1501222421.jpg,6.34
323,1501222437.jpg,20001,32559387,495,50,475,61,185,246,267,288,1501222437.jpg,5.92
324,1501222460.jpg,20001,37441113,511,46,499,66,377,243,271,326,1501222460.jpg,5.84
325,1501222539.jpg,20001,33093778,451,13,411,8,164,170,229,176,1501222539.jpg,5.16
326,1501222606.jpg,20001,32193617,439,8,468,15,216,348,154,223,1501222606.jpg,6.38
327,1501222683.jpg,20001,33691290,440,6,398,7,161,156,286,234,1501222683.jpg,5.66
328,1501222717.jpg,20001,47742445,553,24,522,25,468,241,366,281,1501222717.jpg,8.72
329,1501222769.jpg,20001,37737353,529,33,491,57,317,329,224,303,1501222769.jpg,6.26
330,1501222793.jpg,20001,43899917,541,33,520,34,244,324,300,246,1501222793.jpg,7.76
331,1501222880.jpg,20001,42434529,575,68,537,74,344,336,358,389,1501222880.jpg,7.8
332,1501222946.jpg,20001,42682287,488,24,542,31,241,219,321,240,1501222946.jpg,7.78
333,1501223124.jpg,20001,37275104,516,57,508,48,308,237,291,284,1501223124.jpg,6.22
334,1501223193.jpg,20001,46442557,569,73,534,54,250,334,242,279,1501223193.jpg,7.88
335,1501223279.jpg,20001,40325204,509,39,494,33,236,236,268,359,1501223279.jpg,7.38
336,1501223297.jpg,20001,32895015,440,22,421,11,276,270,148,281,1501223297.jpg,5.48
337,1501223355.jpg,20001,38259414,510,89,522,61,295,165,288,237,1501223355.jpg,7.54
338,1501223368.jpg,20001,42986654,531,41,528,51,314,210,317,364,1501223368.jpg,7.66
339,1501223423.jpg,20001,30009727,378,4,409,4,310,131,212,188,1501223423.jpg,5.7
340,1501223507.jpg,20001,36249796,429,21,469,31,282,179,311,200,1501223507.jpg,6.26
341,1501223520.jpg,20001,36795644,552,121,554,99,261,223,260,282,1501223520.jpg,6.1
342,1501223522.jpg,20001,36592232,531,67,492,66,258,241,275,206,1501223522.jpg,
343,1501223614.jpg,20001,29428254,465,20,344,18,191,233,295,144,1501223614.jpg,5.58
344,1501223638.jpg,20001,38673950,546,55,533,116,261,337,285,282,1501223638.jpg,6.38
345,1501223662.jpg,20001,31153341,456,13,392,23,149,142,135,293,1501223662.jpg,5.58
346,1501223705.jpg,20001,40657849,526,63,563,110,354,178,277,184,1501223705.jpg,6.24
347,1501223724.jpg,20001,40724017,454,8,483,10,222,285,195,236,1501223724.jpg,7.34
348,1501223760.jpg,20001,43015363,499,14,511,34,400,163,249,190,1501223760.jpg,7.68
349,1501223849.jpg,20001,40260072,546,102,563,97,292,245,189,352,1501223849.jpg,6.12
350,1501223928.jpg,20001,39557455,421,6,454,6,350,89,154,294,1501223928.jpg,7.96
351,1501223948.jpg,20001,36951602,500,22,470,22,237,246,262,249,1501223948.jpg,5.8
352,1501223985.jpg,20001,50688765,570,68,588,71,423,336,285,259,1501223985.jpg,8.38
353,1501224015.jpg,20001,33228032,393,5,424,8,250,120,200,159,1501224015.jpg,6.06
354,1501224117.jpg,20001,35318738,422,17,478,27,138,186,208,133,1501224117.jpg,5.72
355,1501224131.jpg,20001,38003185,548,33,540,83,349,239,254,263,1501224131.jpg,6.06
356,1501224203.jpg,20001,37437590,476,18,460,8,151,219,166,140,1501224203.jpg,6.06
357,1501224282.jpg,20001,35183859,480,18,416,23,222,230,153,250,1501224282.jpg,5.58
358,1501224289.jpg,20001,38399281,499,25,476,50,297,332,231,295,1501224289.jpg,6.26
359,1501224323.jpg,20001,33753684,518,42,481,83,240,287,269,313,1501224323.jpg,5.64
360,1501224356.jpg,20001,34681412,512,51,470,69,274,221,351,339,1501224356.jpg,6.04
361,1501224404.jpg,20001,37135169,500,63,503,77,371,258,295,209,1501224404.jpg,5.68
362,1501224443.jpg,20001,34761672,592,68,465,54,416,308,429,300,1501224443.jpg,6.22
363,1501224499.jpg,20001,32802134,492,61,500,89,237,263,276,293,1501224499.jpg,5.66
364,1501224581.jpg,20001,39306414,509,17,441,14,298,259,341,262,1501224581.jpg,6.34
365,1501224693.jpg,20001,42344924,492,10,516,20,242,416,201,206,1501224693.jpg,7.88
366,1501224747.jpg,20001,33588614,467,27,455,51,213,208,237,185,1501224747.jpg,5.08
367,1501224762.jpg,20001,48300067,668,70,593,81,505,357,239,262,1501224762.jpg,9.16
368,1501224819.jpg,20001,46364360,570,35,554,52,306,357,272,311,1501224819.jpg,8.24
369,1501224842.jpg,20001,40025886,432,2,471,1,217,189,169,162,1501224842.jpg,7.36
370,1501224900.jpg,20001,42343855,531,14,489,33,319,142,329,291,1501224900.jpg,6.1
371,1501224970.jpg,20001,38739163,514,54,499,67,398,284,311,273,1501224970.jpg,6.3
372,1501224979.jpg,20001,35586220,445,13,493,20,250,175,255,190,1501224979.jpg,5.82
373,1501225047.jpg,20001,39700203,488,30,492,47,214,265,277,341,1501225047.jpg,7.5
374,1501225074.jpg,20001,33403091,457,30,479,36,254,239,332,201,1501225074.jpg,6.22
375,1501225185.jpg,20001,49416283,496,3,464,4,207,162,246,341,1501225185.jpg,8.6
376,1501225238.jpg,20001,41018029,543,49,487,45,367,248,267,288,1501225238.jpg,7.6
377,1501225251.jpg,20001,42444897,570,61,506,53,405,328,378,363,1501225251.jpg,7.54
378,1501225308.jpg,20001,41180921,450,4,468,3,294,214,285,225,1501225308.jpg,7.72
379,1501225317.jpg,20001,40604575,644,97,565,123,375,312,287,449,1501225317.jpg,7.94
380,1501225376.jpg,20001,40209660,469,16,485,18,137,254,249,242,1501225376.jpg,7.46
381,1501225479.jpg,20001,34134814,419,38,486,36,240,151,254,232,1501225479.jpg,5.48
382,1501225513.jpg,20001,36578096,495,24,446,18,254,430,31,181,1501225513.jpg,6.12
383,1501225525.jpg,20001,36131035,493,64,516,77,292,164,228,220,1501225525.jpg,6.32
384,1501225537.jpg,20001,36390018,423,3,472,0,204,122,202,196,1501225537.jpg,6.08
385,1501226596.jpg,20001,35317224,444,11,480,18,205,153,277,219,1501226596.jpg,5.78
386,1501226658.jpg,20001,41074789,453,2,469,1,282,209,145,154,1501226658.jpg,7.54
387,1501226725.jpg,20001,47985449,520,13,520,14,291,312,179,220,1501226725.jpg,8.48
388,1501226751.jpg,20001,32533273,447,13,426,30,209,137,206,239,1501226751.jpg,5.72
389,1501226849.jpg,20001,41665386,465,8,458,5,225,217,194,162,1501226849.jpg,7.6
390,1501226935.jpg,20001,44441685,512,31,521,36,330,223,286,313,1501226935.jpg,7.5
391,1501226974.jpg,20001,38528790,537,62,491,62,268,311,251,321,1501226974.jpg,6.4
392,1501226975.jpg,20001,37925618,496,16,477,28,282,348,202,226,1501226975.jpg,
393,1501226989.jpg,20001,43691093,492,31,538,52,201,231,233,245,1501226989.jpg,8.4
394,1501227014.jpg,20001,34194743,447,28,445,35,275,218,260,234,1501227014.jpg,5.52
395,1501227049.jpg,20001,47501239,496,12,525,14,288,204,273,239,1501227049.jpg,8.86
396,1501227084.jpg,20001,39687656,458,31,482,15,374,224,153,346,1501227084.jpg,6.26
397,1501227126.jpg,20001,32959085,465,25,496,72,273,208,355,256,1501227126.jpg,5.08
398,1501227139.jpg,20001,35543709,488,23,476,59,305,190,316,359,1501227139.jpg,5.32
399,1501227275.jpg,20001,32440310,508,90,488,74,258,225,207,263,1501227275.jpg,5
400,1501227360.jpg,20001,43888689,563,71,544,34,237,259,309,258,1501227360.jpg,8.74
401,1501227444.jpg,20001,42762900,489,45,534,38,353,217,276,263,1501227444.jpg,7.42
402,1501227493.jpg,20001,40906465,459,3,465,4,208,171,163,173,1501227493.jpg,7.6
403,1501227560.jpg,20001,35436690,481,41,476,37,314,169,338,238,1501227560.jpg,5.72
404,1501227575.jpg,20001,40719376,483,27,518,25,409,239,200,256,1501227575.jpg,8.08
405,1501227596.jpg,20001,37233148,506,16,443,20,221,252,208,249,1501227596.jpg,6.14
406,1501227661.jpg,20001,28416185,414,7,367,6,178,159,176,164,1501227661.jpg,4.28
407,1501227745.jpg,20001,40410576,498,50,522,52,239,314,330,213,1501227745.jpg,6.34
408,1501227758.jpg,20001,35639957,450,25,445,18,276,260,226,227,1501227758.jpg,5.64
409,1501227834.jpg,20001,38399067,519,57,482,59,418,238,235,343,1501227834.jpg,6.06
410,1501227861.jpg,20001,33277179,418,20,419,11,333,207,261,254,1501227861.jpg,5.64
411,1501227873.jpg,20001,40749873,450,3,466,2,98,101,203,213,1501227873.jpg,7.84
412,1501227934.jpg,20001,26671528,422,14,386,25,240,154,162,161,1501227934.jpg,4.52
413,1501228010.jpg,20001,32298513,543,100,533,94,387,201,328,325,1501228010.jpg,5.6
414,1501228046.jpg,20001,42504567,509,33,515,47,252,192,298,287,1501228046.jpg,7.44
415,1501228066.jpg,20001,37877419,454,21,466,21,154,127,252,299,1501228066.jpg,6.16
416,1501228105.jpg,20001,42892778,607,67,559,93,484,259,357,181,1501228105.jpg,7.54
417,1501228177.jpg,20001,47747287,497,36,546,34,424,233,261,203,1501228177.jpg,8.78
418,1501228216.jpg,20001,34041141,468,22,456,38,203,301,307,254,1501228216.jpg,5.72
419,1501228241.jpg,20001,49825899,477,4,536,2,269,342,272,250,1501228241.jpg,9.38
420,1501228302.jpg,20001,33815060,425,11,432,18,239,310,177,216,1501228302.jpg,5.58
421,1501228377.jpg,20001,29758042,455,18,469,44,276,324,275,255,1501228377.jpg,4.5
422,1501228416.jpg,20001,42140776,566,70,535,122,228,381,168,299,1501228416.jpg,7.28
423,1501228453.jpg,20001,36218468,474,14,418,11,218,252,146,163,1501228453.jpg,5.8
424,1501228498.jpg,20001,31244197,403,10,400,7,213,227,238,118,1501228498.jpg,4.98
425,1501228518.jpg,20001,33650881,493,51,467,61,188,207,255,326,1501228518.jpg,5.56
426,1501228545.jpg,20001,37816658,549,102,510,95,336,244,364,361,1501228545.jpg,5.5
427,1501228593.jpg,20001,30555908,424,30,450,49,146,269,177,306,1501228593.jpg,5.16
428,1501228612.jpg,20001,36753451,493,34,531,29,497,312,466,197,1501228612.jpg,6.14
429,1501228670.jpg,20001,29845741,434,31,431,63,224,138,222,191,1501228670.jpg,4.58
430,1501228681.jpg,20001,47514085,521,7,495,7,262,261,209,235,1501228681.jpg,9.26
431,1501228691.jpg,20001,36943271,494,26,483,46,253,321,219,280,1501228691.jpg,6.04
432,1501228756.jpg,20001,31098015,459,0,403,0,244,242,223,204,1501228756.jpg,4.86
433,1501228840.jpg,20001,33649946,485,27,471,84,360,285,227,271,1501228840.jpg,5.2
434,1501228889.jpg,20001,37022252,517,29,485,48,253,295,356,238,1501228889.jpg,5.48
435,1501228909.jpg,20001,37737775,516,23,499,55,323,362,246,320,1501228909.jpg,7.42
436,1501228968.jpg,20001,46087428,491,10,519,12,446,168,318,266,1501228968.jpg,8.22
437,1501228981.jpg,20001,40179015,471,12,477,17,310,330,254,206,1501228981.jpg,7.4
438,1501229190.jpg,20001,38128127,499,14,483,21,214,305,242,267,1501229190.jpg,6.1
439,1501229210.jpg,20001,27614187,369,9,378,9,325,119,126,221,1501229210.jpg,6.14
440,1501229243.jpg,20001,41368176,467,9,500,16,210,395,126,203,1501229243.jpg,7.56
441,1501229279.jpg,20001,32153181,489,60,475,84,368,246,336,214,1501229279.jpg,5.44
442,1501229365.jpg,20001,34352226,430,29,482,37,332,212,281,177,1501229365.jpg,5.42
443,1501229434.jpg,20001,34902942,432,8,436,10,152,173,216,189,1501229434.jpg,5.48
444,1501229527.jpg,20001,46836401,515,23,563,54,234,390,299,347,1501229527.jpg,9.06
445,1501234463.jpg,20001,41733234,514,58,538,61,311,275,241,331,1501234463.jpg,8.52
446,1501234499.jpg,20001,38348672,399,5,495,8,308,338,214,195,1501234499.jpg,7.46
447,1501234512.jpg,20001,33256573,479,73,513,82,216,215,322,300,1501234512.jpg,5.38
448,1501234587.jpg,20001,36240410,443,6,453,25,340,390,257,205,1501234587.jpg,6.14
449,1501234675.jpg,20001,37051868,414,5,497,5,323,269,171,193,1501234675.jpg,6.1
450,1501234935.jpg,20001,39216963,490,45,518,45,271,249,230,321,1501234935.jpg,7.7
451,1501235002.jpg,20001,37148649,523,44,454,23,226,250,207,169,1501235002.jpg,6.08
452,1501235041.jpg,20001,43072336,479,21,507,16,154,200,231,230,1501235041.jpg,7.68
453,1501235127.jpg,20001,37103417,487,18,499,17,447,163,344,255,1501235127.jpg,6.4
454,1501235148.jpg,20001,37557884,542,66,523,71,325,247,300,353,1501235148.jpg,7.42
455,1501235250.jpg,20001,41001335,511,55,559,66,361,234,276,249,1501235250.jpg,7.3
456,1501235258.jpg,20001,44526726,572,60,558,52,365,290,390,289,1501235258.jpg,7.66
457,1501235300.jpg,20001,40103863,487,8,492,7,212,210,258,279,1501235300.jpg,6.12
458,1501235310.jpg,20001,35163861,427,6,474,12,204,330,207,255,1501235310.jpg,5.96
459,1501235417.jpg,20001,46424480,587,85,552,40,417,385,354,368,1501235417.jpg,7.68
460,1501235479.jpg,20001,38388234,495,64,536,51,233,252,379,303,1501235479.jpg,6.36
461,1501235533.jpg,20001,41136124,601,66,542,78,400,281,329,378,1501235533.jpg,7.36
462,1501235570.jpg,20001,33595351,420,1,539,0,4,136,219,395,1501235570.jpg,5.34
463,1501235633.jpg,20001,40022552,554,75,526,78,251,266,245,264,1501235633.jpg,7.9
464,1501235645.jpg,20001,40184823,416,6,494,9,152,346,167,202,1501235645.jpg,7.5
465,1501235692.jpg,20001,47641132,496,2,504,1,186,240,182,280,1501235692.jpg,7.78
466,1501235793.jpg,20001,38451796,423,8,489,6,326,316,167,168,1501235793.jpg,7.62
467,1501235941.jpg,20001,41586377,454,19,516,24,287,335,145,252,1501235941.jpg,7.34
468,1501235989.jpg,20001,37231459,484,31,475,35,306,195,230,291,1501235989.jpg,6.1
469,1501236012.jpg,20001,43465278,501,27,539,37,300,184,266,174,1501236012.jpg,7.62
470,1501236076.jpg,20001,40612604,458,5,486,16,260,385,208,268,1501236076.jpg,7.74
471,1501236088.jpg,20001,42381502,548,46,534,50,350,240,236,382,1501236088.jpg,8.04
472,1501236159.jpg,20001,36191103,465,25,455,38,269,284,195,276,1501236159.jpg,6.42
473,1501236388.jpg,20001,52136260,581,80,599,62,290,426,128,353,1501236388.jpg,8.4
474,1501236474.jpg,20001,41991357,502,22,484,11,241,281,302,133,1501236474.jpg,7.6
475,1501236485.jpg,20001,35877736,426,23,460,17,343,137,239,323,1501236485.jpg,6.28
476,1501236560.jpg,20001,41112296,474,6,452,3,205,255,199,94,1501236560.jpg,7.64
477,1501236638.jpg,20001,41866381,510,21,484,13,281,314,338,130,1501236638.jpg,8.64
478,1501236831.jpg,20001,42594717,502,19,514,9,327,251,209,363,1501236831.jpg,5.96
479,1501236864.jpg,20001,43557334,491,16,477,13,232,289,220,81,1501236864.jpg,8.04
480,1501236959.jpg,20001,43156509,459,4,478,4,216,240,224,237,1501236959.jpg,8.14
481,1501237070.jpg,20001,44790475,510,33,571,30,172,339,235,238,1501237070.jpg,8.08
482,1501237101.jpg,20001,43356449,531,16,489,18,258,259,256,268,1501237101.jpg,7.94
483,1501237210.jpg,20001,44070781,532,29,533,24,407,260,322,299,1501237210.jpg,8.46
484,1501237783.jpg,20001,45454024,531,13,503,18,226,170,297,319,1501237783.jpg,8.22
485,1501237798.jpg,20001,40556840,493,15,464,21,236,281,249,256,1501237798.jpg,7.46
486,1501237807.jpg,20001,41931824,437,4,491,3,281,233,162,202,1501237807.jpg,8.28
487,1501238166.jpg,20001,43141440,473,23,491,14,425,246,265,293,1501238166.jpg,8.2
488,1501238222.jpg,20001,43027327,437,8,514,7,284,194,222,241,1501238222.jpg,8.42
489,1501238232.jpg,20001,39515784,472,10,483,40,291,387,254,261,1501238232.jpg,8.02
490,1501244704.jpg,20001,34460674,484,10,404,9,247,230,285,166,1501244704.jpg,5.32
491,1501245241.jpg,20001,40595518,522,36,502,7,446,276,407,122,1501245241.jpg,6.84
492,1501481513.jpg,20001,38134872,542,21,457,41,280,316,228,249,1501481513.jpg,6.12
493,1501481662.jpg,20001,41954503,536,17,459,14,227,254,386,155,1501481662.jpg,
494,1501481664.jpg,20001,42330346,530,7,426,12,374,172,397,232,1501481664.jpg,
495,1501481665.jpg,20001,42234439,540,20,463,16,237,252,379,106,1501481665.jpg,
496,1501481673.jpg,20001,42215005,625,55,523,127,348,273,240,386,1501481673.jpg,
497,1501481701.jpg,20001,44302848,550,75,614,44,416,260,407,231,1501481701.jpg,6.64
498,1501481759.jpg,20001,36684868,616,33,471,66,269,362,193,424,1501481759.jpg,6.48
499,1501481831.jpg,20001,48054812,558,6,449,30,303,103,310,200,1501481831.jpg,7.7
500,1501481880.jpg,20001,44447630,648,34,508,109,289,373,211,411,1501481880.jpg,7.18
501,1501481887.jpg,20001,40259624,580,13,429,55,294,164,392,284,1501481887.jpg,6.46
502,1501481939.jpg,20001,41113716,525,52,587,75,457,252,340,134,1501481939.jpg,6.34
503,1501481968.jpg,20001,39651701,629,38,565,122,465,248,416,154,1501481968.jpg,6.02
504,1501482015.jpg,20001,37878322,536,2,375,4,249,76,437,252,1501482015.jpg,6.94
505,1501482140.jpg,20001,38859617,506,25,486,63,389,183,225,183,1501482140.jpg,6.3
506,1501482266.jpg,20001,40229538,547,16,424,6,292,297,289,106,1501482266.jpg,7.14
507,1501482311.jpg,20001,45724207,575,9,467,19,405,135,438,356,1501482311.jpg,8.04
508,1501482395.jpg,20001,40036469,607,48,496,87,276,292,327,282,1501482395.jpg,6.38
509,1501482472.jpg,20001,40398238,518,23,469,18,327,303,262,168,1501482472.jpg,6.42
510,1501482523.jpg,20001,41536112,655,46,516,119,451,279,423,201,1501482523.jpg,6.52
511,1501482535.jpg,20001,45161252,539,9,466,5,261,231,382,143,1501482535.jpg,7.48
512,1501482572.jpg,20001,41209027,517,39,498,30,335,272,327,173,1501482572.jpg,6.4
513,1501482619.jpg,20001,45197290,623,33,523,99,355,240,459,344,1501482619.jpg,7.28
514,1501483942.jpg,20001,41820225,542,48,538,70,325,259,247,265,1501483942.jpg,8.76
515,1501483952.jpg,20001,39801821,446,4,468,2,268,183,246,256,1501483952.jpg,7.26
516,1501507549.jpg,20001,47699662,456,20,554,10,273,405,64,240,1501507549.jpg,8.2
517,1501507929.jpg,20001,39970245,634,26,480,147,242,324,345,183,1501507929.jpg,6.6
518,1501508570.jpg,20001,42077996,514,9,453,29,340,89,294,226,1501508570.jpg,6.22
519,1501737208.jpg,20001,40675798,563,7,420,12,327,158,21,262,1501737208.jpg,6.78
520,1501737273.jpg,20001,37648001,635,31,471,126,372,255,303,412,1501737273.jpg,6.64
521,1501737482.jpg,20001,37861619,561,3,342,8,43,241,231,178,1501737482.jpg,6.5
522,1501737533.jpg,20001,41687543,597,17,467,40,378,187,57,262,1501737533.jpg,6.6
523,1501737706.jpg,20001,40090617,543,8,418,23,376,92,387,269,1501737706.jpg,6.74
524,1501737763.jpg,20001,35097496,565,10,415,65,279,297,267,118,1501737763.jpg,6.14
525,1501737773.jpg,20001,34867963,574,17,406,85,196,290,220,229,1501737773.jpg,6.04
526,1501737842.jpg,20001,42059553,633,46,506,92,408,294,404,413,1501737842.jpg,6.64
527,1501737855.jpg,20001,40558791,565,20,436,27,254,257,397,223,1501737855.jpg,6.5
528,1501737915.jpg,20001,39891174,621,39,506,135,342,302,281,251,1501737915.jpg,6
529,1501737936.jpg,20001,35945641,601,48,483,89,294,310,216,347,1501737936.jpg,6.02
530,1501738342.jpg,20001,29299449,476,8,444,61,212,291,255,243,1501738342.jpg,4.92
531,1501738357.jpg,20001,32565028,381,6,425,10,189,290,182,200,1501738357.jpg,6.3
532,1501738427.jpg,20001,35724716,541,91,496,83,315,400,269,240,1501738427.jpg,5.44
533,1501738640.jpg,20001,41050285,545,51,508,59,335,244,358,302,1501738640.jpg,7.46
